Year,Emissions.HFC134a eq Emissions,Ozone Forcing.Montreal gases equivalent effective stratospheric chlorine,Minor GHGs Forcing.Montreal Gases Effective Radiative Forcing,Emissions.Total CH4 Emissions,Emissions.CO Emissions,Emissions.Total N2O Emissions,Emissions.Total NOx Emissions,Emissions.Total SO2 Emissions,Emissions.VOC Emissions,CO2 Forcing.Atmos CO2 exogenous
2240,199.10579285079098,87.50585124192736,0.023440445400840892,72.69752442062186,213.49506529159336,6954.904695924537,19.40638117285684,1.791601137635688,40.75367356411766,400.4540023803711
2241,198.15872008174892,84.82487941869448,0.023172550259922715,72.34396857432006,212.49663055513736,6944.889604423345,19.250498419158376,1.7467529478403403,40.599735116022046,400.3799997965495
2242,197.2105313573956,82.14950980139105,0.022907181152086033,71.99041272801824,211.49819581868135,6934.874512922154,19.094615665459912,1.7019047580449926,40.44579666792643,400.3059972127279
2243,196.26122471062476,79.47966226603737,0.022644309427515406,71.63685688171644,210.4997610822254,6924.8594214209625,18.93873291176145,1.657056568249645,40.29185821983081,400.2319971720378
2244,195.3107982202051,76.81525801910206,0.0223839067984414,71.28330103541464,209.5013263457694,6914.844329919771,18.782850158062992,1.6122083784542975,40.13791977173519,400.1579996744792
2245,194.35925000947,74.15621957182752,0.022125945333871456,70.92974518911282,208.5028916093134,6904.829238418579,18.626967404364528,1.56736018865895,39.983981323639576,400.08399963378906
2246,193.40657824506027,71.50247071512294,0.021870397454410943,70.57618934281102,207.50445687285745,6894.814146917388,18.471084650666068,1.5225119988636022,39.83004287554396,400.00999704996747
2247,192.45278113571817,68.85393649501202,0.021617235927172358,70.22263349650922,206.50602213640144,6884.799055416196,18.315201896967608,1.4776638090682546,39.67610442744834,399.9359970092773
2248,191.49785693108873,66.21054318862018,0.021366433860771163,69.86907765020742,205.50758739994544,6874.783963915004,18.159319143269148,1.432815619272907,39.52216597935272,399.8619969685872
2249,190.54180392059612,63.57221828068907,0.02111796470040632,69.5155218039056,204.50915266348943,6864.768872413813,18.003436389570684,1.3879674294775597,39.36822753125711,399.7879994710286
